query_uid,component_id
fever:118593,fever_dep_00894
fever:51238,fever_dep_00715
fever:222767,fever_dep_00868
fever:194567,fever_dep_00682
fever:139762,fever_dep_00899
fever:136658,fever_dep_00703
fever:25504,fever_dep_00872
fever:108548,fever_dep_00538
fever:50607,fever_dep_00775
fever:84959,fever_dep_00660
fever:198426,fever_dep_00997
fever:163833,fever_dep_01003
fever:58155,fever_dep_00618
fever:90236,fever_dep_00556
fever:196162,fever_dep_00881
fever:14819,fever_dep_00877
fever:154314,fever_dep_00728
fever:81191,fever_dep_01030
fever:115460,fever_dep_00509
fever:198090,fever_dep_00844
fever:55645,fever_dep_00924
fever:84132,fever_dep_00676
fever:59001,fever_dep_00831
fever:77982,fever_dep_00974
fever:49451,fever_dep_00900
fever:29534,fever_dep_01024
fever:104205,fever_dep_00961
fever:108957,fever_dep_00808
fever:143009,fever_dep_00217
fever:59149,fever_dep_00677
fever:21253,fever_dep_00582
fever:223278,fever_dep_00601
fever:14900,fever_dep_00744
fever:102789,fever_dep_00862
fever:26382,fever_dep_01016
fever:77277,fever_dep_00655
fever:78179,fever_dep_00905
fever:80516,fever_dep_00577
fever:71444,fever_dep_00894
fever:146587,fever_dep_00797
fever:93137,fever_dep_01027
fever:222759,fever_dep_00868
fever:117948,fever_dep_00861
fever:194580,fever_dep_00682
fever:5951,fever_dep_00759
fever:91973,fever_dep_00799
fever:73971,fever_dep_00967
fever:119993,fever_dep_00943
fever:173037,fever_dep_00623
fever:123364,fever_dep_00560
fever:182034,fever_dep_00840
fever:137738,fever_dep_00609
fever:118111,fever_dep_00893
fever:22639,fever_dep_00793
fever:162048,fever_dep_00745
fever:126560,fever_dep_00829
fever:183448,fever_dep_00588
fever:73269,fever_dep_00642
fever:164522,fever_dep_00933
fever:19766,fever_dep_00061
fever:128121,fever_dep_00593
fever:162830,fever_dep_00690
fever:194228,fever_dep_00880
fever:91721,fever_dep_00511
fever:214787,fever_dep_00605
fever:92580,fever_dep_00526
fever:69798,fever_dep_00556
fever:7982,fever_dep_00775
fever:136928,fever_dep_00622
fever:19412,fever_dep_00568
fever:173663,fever_dep_00747
fever:99435,fever_dep_00146
fever:97606,fever_dep_00704
fever:118800,fever_dep_00768
fever:48083,fever_dep_00091
fever:33197,fever_dep_00561
fever:223271,fever_dep_00601
fever:88361,fever_dep_00587
fever:155934,fever_dep_00693
fever:58355,fever_dep_00722
fever:61172,fever_dep_00991
fever:192594,fever_dep_00960
fever:154498,fever_dep_00122
fever:72722,fever_dep_00127
fever:141971,fever_dep_00810
fever:81467,fever_dep_00974
fever:62637,fever_dep_00871
fever:142854,fever_dep_00792
fever:177525,fever_dep_00817
fever:27461,fever_dep_00958
fever:106016,fever_dep_00906
fever:93857,fever_dep_00781
fever:141885,fever_dep_00838
fever:57058,fever_dep_00650
fever:43468,fever_dep_00711
fever:173930,fever_dep_00741
fever:99635,fever_dep_00772
fever:1916,fever_dep_00776
fever:86749,fever_dep_00769
fever:106404,fever_dep_00512
fever:170097,fever_dep_00777
fever:179105,fever_dep_00782
fever:24646,fever_dep_00217
fever:79644,fever_dep_00995
fever:161904,fever_dep_00863
fever:207007,fever_dep_00057
fever:223274,fever_dep_00601
fever:25564,fever_dep_00774
fever:121875,fever_dep_00255
fever:228086,fever_dep_01002
fever:88152,fever_dep_00563
fever:1423,fever_dep_00524
fever:92419,fever_dep_00865
fever:43535,fever_dep_00677
fever:104547,fever_dep_00943
fever:104031,fever_dep_00518
fever:112573,fever_dep_00770
fever:228080,fever_dep_01002
fever:81121,fever_dep_00656
fever:77012,fever_dep_00529
fever:125829,fever_dep_00795
fever:61585,fever_dep_00956
fever:53025,fever_dep_01011
fever:125117,fever_dep_01004
fever:180710,fever_dep_01014
fever:142498,fever_dep_00517
fever:144309,fever_dep_00614
fever:75999,fever_dep_00548
fever:20202,fever_dep_00894
fever:131375,fever_dep_00724
fever:36350,fever_dep_01034
fever:11989,fever_dep_00944
fever:174883,fever_dep_00217
fever:28495,fever_dep_00614
fever:96688,fever_dep_01008
fever:119287,fever_dep_00591
fever:161771,fever_dep_00915
fever:5037,fever_dep_00906
fever:93383,fever_dep_00877
fever:174878,fever_dep_00217
fever:123785,fever_dep_01013
fever:51354,fever_dep_00786
fever:188979,fever_dep_00783
fever:54700,fever_dep_00570
fever:38117,fever_dep_00599
fever:60566,fever_dep_00644
fever:115211,fever_dep_00924
fever:62779,fever_dep_00788
fever:22615,fever_dep_00600
fever:4500,fever_dep_00905
fever:12639,fever_dep_00523
fever:129878,fever_dep_00871
fever:63603,fever_dep_00708
fever:29556,fever_dep_00810
fever:131250,fever_dep_00967
fever:117605,fever_dep_00792
fever:41728,fever_dep_00836
fever:640,fever_dep_00939
fever:88910,fever_dep_00628
fever:148922,fever_dep_00816
fever:131735,fever_dep_00614
fever:21281,fever_dep_00084
fever:152859,fever_dep_00583
fever:39175,fever_dep_00934
fever:91340,fever_dep_00898
fever:4090,fever_dep_00816
fever:41441,fever_dep_00952
fever:18333,fever_dep_00562
fever:72646,fever_dep_00554
fever:148205,fever_dep_00228
fever:224131,fever_dep_00625
fever:191656,fever_dep_01031
fever:121362,fever_dep_00935
fever:13588,fever_dep_00756
fever:93147,fever_dep_00700
fever:93740,fever_dep_00951
fever:129391,fever_dep_00866
fever:198087,fever_dep_00844
fever:222875,fever_dep_00372
fever:70005,fever_dep_00843
fever:14990,fever_dep_00525
fever:151498,fever_dep_00910
fever:121496,fever_dep_00647
fever:101565,fever_dep_00061
fever:102003,fever_dep_00668
fever:71570,fever_dep_00524
fever:194450,fever_dep_00384
fever:126561,fever_dep_00901
fever:154808,fever_dep_00939
fever:171892,fever_dep_00912
fever:192759,fever_dep_00207
fever:129767,fever_dep_00856
fever:164886,fever_dep_00514
fever:171492,fever_dep_00663
fever:150399,fever_dep_01020
fever:84052,fever_dep_00281
fever:60144,fever_dep_00221
fever:201459,fever_dep_00990
fever:86539,fever_dep_00725
fever:155946,fever_dep_00873
fever:38898,fever_dep_01020
fever:118917,fever_dep_00618
fever:100261,fever_dep_00534
fever:40641,fever_dep_00705
fever:1520,fever_dep_00691
fever:144800,fever_dep_00999
fever:146493,fever_dep_00644
fever:103709,fever_dep_00866
fever:181255,fever_dep_00867
fever:99386,fever_dep_00728
fever:48602,fever_dep_00518
fever:8867,fever_dep_00540
fever:150614,fever_dep_00563
fever:5241,fever_dep_00836
fever:160467,fever_dep_00217
fever:199265,fever_dep_00434
fever:60431,fever_dep_00700
fever:160887,fever_dep_00979
fever:166951,fever_dep_00913
fever:12990,fever_dep_01032
fever:198900,fever_dep_00955
fever:203042,fever_dep_00811
fever:49836,fever_dep_00590
fever:144500,fever_dep_00902
fever:106019,fever_dep_00921
fever:7624,fever_dep_00589
fever:194262,fever_dep_00983
fever:40444,fever_dep_00838
fever:182919,fever_dep_00584
fever:211007,fever_dep_00543
fever:118139,fever_dep_00217
fever:38925,fever_dep_00688
fever:73879,fever_dep_00898
fever:106030,fever_dep_01004
fever:138752,fever_dep_00699
fever:157984,fever_dep_00563
fever:58206,fever_dep_00203
fever:93087,fever_dep_00744
fever:73158,fever_dep_01023
fever:31367,fever_dep_00595
fever:105313,fever_dep_00786
fever:83090,fever_dep_00797
fever:155639,fever_dep_00836
fever:226850,fever_dep_00760
fever:75836,fever_dep_00820
fever:164097,fever_dep_00875
fever:26878,fever_dep_00916
fever:155282,fever_dep_00771
fever:205102,fever_dep_00917
fever:95842,fever_dep_00831
fever:146030,fever_dep_00666
fever:175460,fever_dep_00530
fever:42027,fever_dep_00862
fever:81439,fever_dep_00934
fever:13801,fever_dep_00764
fever:221126,fever_dep_00576
fever:88589,fever_dep_01030
fever:7810,fever_dep_00556
fever:68844,fever_dep_00936
fever:916,fever_dep_00865
fever:31723,fever_dep_00535
fever:55028,fever_dep_00545
fever:24312,fever_dep_00984
fever:222735,fever_dep_00789
fever:72987,fever_dep_00692
fever:130289,fever_dep_00187
fever:98911,fever_dep_00524
fever:72218,fever_dep_00609
fever:80273,fever_dep_00515
fever:180689,fever_dep_01014
fever:153367,fever_dep_00934
fever:78691,fever_dep_00113
fever:141032,fever_dep_00963
fever:2938,fever_dep_00787
fever:1032,fever_dep_00701
fever:178214,fever_dep_00547
fever:119422,fever_dep_00968
fever:108919,fever_dep_00979
fever:224133,fever_dep_00625
fever:43696,fever_dep_00736
fever:13881,fever_dep_00217
fever:8823,fever_dep_00662
fever:86439,fever_dep_01000
fever:78410,fever_dep_00554
fever:9100,fever_dep_00278
fever:127822,fever_dep_00554
fever:22266,fever_dep_00692
fever:53733,fever_dep_00941
fever:202751,fever_dep_00860
fever:152471,fever_dep_00713
fever:17914,fever_dep_00713
fever:74533,fever_dep_00217
fever:8483,fever_dep_00998
fever:127098,fever_dep_00562
fever:132225,fever_dep_00941
fever:67319,fever_dep_00866
fever:32609,fever_dep_00618
fever:6334,fever_dep_00700
fever:80258,fever_dep_00725
fever:123434,fever_dep_00566
fever:138392,fever_dep_00639
fever:169316,fever_dep_00749
fever:75056,fever_dep_00634
fever:189716,fever_dep_00842
fever:129554,fever_dep_00938
fever:81058,fever_dep_00217
fever:17064,fever_dep_00638
fever:46641,fever_dep_00662
fever:73811,fever_dep_00900
fever:108198,fever_dep_00658
fever:125925,fever_dep_00531
fever:61563,fever_dep_00771
fever:103051,fever_dep_00795
fever:65598,fever_dep_00873
fever:101142,fever_dep_00786
fever:143144,fever_dep_01037
fever:66683,fever_dep_00692
fever:17145,fever_dep_00563
fever:62828,fever_dep_00995
fever:183917,fever_dep_00751
fever:61002,fever_dep_00557
fever:135150,fever_dep_00836
fever:148211,fever_dep_00891
fever:134314,fever_dep_00792
fever:155484,fever_dep_00738
fever:200039,fever_dep_00721
fever:74436,fever_dep_00260
fever:192212,fever_dep_00851
fever:228062,fever_dep_01002
fever:7000,fever_dep_00833
fever:37625,fever_dep_01030
fever:15831,fever_dep_00217
fever:105257,fever_dep_00633
fever:123762,fever_dep_00616
fever:224569,fever_dep_00794
fever:64966,fever_dep_00828
fever:30968,fever_dep_00563
fever:107273,fever_dep_00826
fever:106928,fever_dep_00927
fever:198067,fever_dep_00844
fever:198088,fever_dep_00844
fever:173657,fever_dep_00747
fever:47524,fever_dep_00957
fever:159335,fever_dep_00664
fever:125309,fever_dep_00675
fever:5545,fever_dep_00650
fever:99135,fever_dep_00676
fever:107064,fever_dep_00628
fever:29113,fever_dep_00819
fever:208924,fever_dep_00393
fever:55930,fever_dep_00942
fever:24595,fever_dep_00521
fever:39873,fever_dep_00992
fever:195201,fever_dep_00541
fever:164516,fever_dep_00933
fever:92498,fever_dep_00819
fever:18481,fever_dep_00938
fever:194219,fever_dep_00880
fever:41316,fever_dep_00974
fever:153450,fever_dep_00621
fever:17628,fever_dep_01023
fever:128584,fever_dep_00596
fever:97036,fever_dep_00524
fever:32338,fever_dep_00523
fever:194176,fever_dep_00606
fever:124118,fever_dep_00255
fever:180702,fever_dep_01014
fever:137298,fever_dep_00822
fever:160726,fever_dep_00217
fever:164417,fever_dep_00697
fever:124620,fever_dep_00797
fever:164049,fever_dep_00835
fever:152163,fever_dep_00748
fever:182051,fever_dep_00840
fever:110379,fever_dep_00629
fever:158904,fever_dep_00909
fever:177958,fever_dep_00750
fever:9101,fever_dep_00785
fever:69035,fever_dep_00125
fever:139873,fever_dep_00203
fever:72132,fever_dep_00879
fever:145789,fever_dep_01017
fever:139302,fever_dep_00898
fever:123488,fever_dep_00797
fever:48147,fever_dep_00646
fever:49926,fever_dep_00996
fever:54384,fever_dep_00203
fever:45581,fever_dep_00217
fever:23330,fever_dep_00634
fever:124244,fever_dep_00995
fever:112585,fever_dep_00268
fever:20458,fever_dep_00810
fever:50076,fever_dep_00755
fever:188630,fever_dep_00217
fever:136019,fever_dep_00515
fever:157213,fever_dep_00793
fever:154691,fever_dep_00711
fever:112592,fever_dep_00146
fever:60039,fever_dep_00788
fever:1232,fever_dep_00939
fever:46200,fever_dep_00511
fever:133803,fever_dep_00796
fever:54951,fever_dep_00609
fever:182920,fever_dep_00584
fever:209117,fever_dep_00552
fever:104926,fever_dep_00661
fever:48183,fever_dep_00691
fever:101008,fever_dep_00828
fever:92625,fever_dep_00853
fever:40417,fever_dep_01017
fever:85764,fever_dep_00899
fever:205120,fever_dep_00917
fever:106206,fever_dep_00704
fever:78448,fever_dep_00998
fever:105298,fever_dep_01016
fever:167181,fever_dep_00531
fever:27073,fever_dep_00924
fever:23153,fever_dep_00982
fever:162205,fever_dep_00546
fever:90981,fever_dep_00481
fever:177478,fever_dep_00784
fever:1368,fever_dep_00934
fever:28867,fever_dep_00622
fever:117552,fever_dep_00788
fever:159330,fever_dep_00664
fever:58230,fever_dep_00307
fever:147246,fever_dep_00853
fever:213453,fever_dep_00626
fever:38210,fever_dep_00574
fever:133418,fever_dep_00538
fever:25740,fever_dep_00015
fever:111514,fever_dep_00725
fever:104426,fever_dep_00708
fever:125315,fever_dep_00125
fever:185786,fever_dep_00988
fever:60702,fever_dep_00629
fever:76129,fever_dep_00061
fever:39539,fever_dep_01024
fever:194170,fever_dep_00606
fever:211010,fever_dep_00543
fever:206465,fever_dep_00888
fever:225267,fever_dep_00217
fever:57507,fever_dep_00876
fever:107320,fever_dep_00644
fever:134118,fever_dep_00620
fever:160597,fever_dep_00930
fever:69999,fever_dep_00563
fever:5187,fever_dep_00859
fever:218097,fever_dep_00732
fever:118842,fever_dep_00907
fever:195933,fever_dep_00739
fever:6387,fever_dep_00820
fever:168918,fever_dep_00645
fever:123112,fever_dep_00769
fever:58708,fever_dep_00696
fever:134617,fever_dep_00686
fever:116177,fever_dep_01015
fever:53470,fever_dep_00643
fever:116209,fever_dep_00615
fever:121921,fever_dep_00147
fever:102876,fever_dep_01000
fever:40443,fever_dep_00838
fever:161905,fever_dep_00863
fever:94760,fever_dep_00982
fever:18222,fever_dep_00579
fever:48735,fever_dep_01010
fever:46759,fever_dep_00653
fever:30133,fever_dep_00559
fever:87783,fever_dep_00998
fever:65959,fever_dep_00775
fever:143123,fever_dep_00440
fever:42026,fever_dep_00579
fever:34156,fever_dep_00671
fever:164878,fever_dep_00514
fever:111976,fever_dep_00952
fever:39536,fever_dep_01034
fever:173666,fever_dep_00747
fever:220952,fever_dep_00763
fever:111213,fever_dep_00753
fever:123108,fever_dep_00898
fever:127045,fever_dep_00785
fever:56559,fever_dep_00583
fever:101795,fever_dep_00268
fever:124959,fever_dep_00673
fever:49908,fever_dep_00165
fever:142236,fever_dep_00524
fever:149912,fever_dep_00843
fever:44617,fever_dep_00604
fever:8290,fever_dep_00611
fever:104530,fever_dep_00752
fever:111069,fever_dep_00509
fever:64448,fever_dep_00265
fever:14100,fever_dep_00901
fever:81849,fever_dep_00713
fever:46127,fever_dep_00544
fever:75277,fever_dep_00802
fever:168927,fever_dep_00645
fever:204548,fever_dep_00513
fever:140661,fever_dep_01024
fever:130721,fever_dep_01023
fever:164893,fever_dep_00514
fever:206992,fever_dep_00057
fever:87918,fever_dep_00268
fever:56262,fever_dep_00545
fever:71269,fever_dep_00877
fever:16056,fever_dep_00945
fever:180691,fever_dep_01014
fever:52068,fever_dep_00658
fever:56574,fever_dep_00567
fever:22419,fever_dep_01020
fever:149950,fever_dep_00125
fever:158340,fever_dep_01020
fever:34695,fever_dep_00901
fever:35309,fever_dep_00568
fever:14286,fever_dep_00935
fever:192034,fever_dep_00709
fever:10504,fever_dep_00686
fever:222715,fever_dep_00789
fever:105651,fever_dep_00125
fever:126912,fever_dep_01027
fever:83598,fever_dep_00655
fever:219205,fever_dep_00564
fever:205099,fever_dep_00917
fever:30014,fever_dep_00579
fever:162662,fever_dep_00804
fever:78973,fever_dep_00604
fever:36448,fever_dep_00781
fever:73689,fever_dep_01012
fever:225792,fever_dep_00598
fever:168937,fever_dep_00645
fever:156128,fever_dep_00532
fever:47607,fever_dep_00715
fever:45603,fever_dep_00281
fever:188135,fever_dep_00986
fever:79392,fever_dep_00529
fever:60232,fever_dep_00647
fever:43008,fever_dep_00281
fever:2150,fever_dep_00792
fever:78889,fever_dep_00563
fever:81772,fever_dep_00618
fever:195135,fever_dep_00565
fever:97549,fever_dep_00707
fever:162212,fever_dep_00546
fever:103375,fever_dep_00971
fever:70545,fever_dep_00879
fever:8581,fever_dep_00967
fever:29544,fever_dep_00972
fever:5900,fever_dep_00036
fever:75838,fever_dep_00928
fever:161803,fever_dep_00915
fever:11688,fever_dep_00591
fever:42964,fever_dep_00729
fever:182913,fever_dep_00584
fever:113297,fever_dep_00936
fever:80590,fever_dep_00855
fever:38384,fever_dep_00550
fever:3160,fever_dep_00923
fever:149842,fever_dep_00641
fever:91002,fever_dep_00587
fever:70604,fever_dep_00876
fever:104380,fever_dep_00521
fever:136578,fever_dep_00125
fever:40621,fever_dep_00696
fever:205121,fever_dep_00917
fever:37929,fever_dep_01029
fever:224125,fever_dep_00625
fever:79354,fever_dep_00084
fever:177533,fever_dep_00817
fever:38939,fever_dep_00569
fever:110538,fever_dep_00184
fever:81756,fever_dep_00555
fever:26549,fever_dep_00873
fever:226440,fever_dep_00619
fever:53188,fever_dep_00785
fever:113882,fever_dep_00221
fever:8149,fever_dep_00836
fever:53957,fever_dep_00966
fever:32092,fever_dep_00953
fever:112302,fever_dep_00948
fever:89615,fever_dep_00725
fever:202743,fever_dep_00860
fever:217181,fever_dep_00803
fever:218096,fever_dep_00732
fever:34823,fever_dep_00621
fever:128837,fever_dep_00715
fever:125464,fever_dep_00638
fever:2983,fever_dep_00008
fever:76436,fever_dep_00717
fever:112048,fever_dep_00823
fever:42922,fever_dep_00265
fever:16325,fever_dep_00654
fever:99170,fever_dep_00879
fever:106084,fever_dep_00978
fever:133767,fever_dep_00696
fever:98916,fever_dep_00574
fever:128035,fever_dep_00719
fever:31114,fever_dep_00602
fever:160626,fever_dep_00639
fever:39188,fever_dep_00696
fever:58711,fever_dep_00778
fever:140242,fever_dep_00993
fever:184292,fever_dep_00551
fever:147033,fever_dep_01037
fever:65564,fever_dep_00542
fever:76549,fever_dep_01030
fever:104811,fever_dep_00770
fever:54383,fever_dep_00187
fever:49542,fever_dep_00793
fever:11689,fever_dep_00591
fever:133539,fever_dep_00550
fever:64142,fever_dep_00602
fever:189873,fever_dep_00553
fever:224191,fever_dep_00592
fever:24094,fever_dep_00618
fever:37052,fever_dep_00861
fever:189876,fever_dep_00553
fever:95032,fever_dep_00785
fever:37923,fever_dep_00832
fever:166934,fever_dep_00913
fever:225281,fever_dep_00217
fever:150192,fever_dep_00633
fever:131520,fever_dep_00647
fever:78957,fever_dep_00562
fever:152016,fever_dep_01018
fever:10674,fever_dep_00809
fever:29581,fever_dep_00770
fever:222896,fever_dep_00372
fever:178908,fever_dep_00732
fever:196154,fever_dep_00881
fever:200050,fever_dep_00721
fever:92429,fever_dep_01024
fever:23588,fever_dep_00667
fever:55924,fever_dep_00882
fever:204568,fever_dep_00513
fever:50681,fever_dep_00786
fever:41049,fever_dep_00600
fever:61803,fever_dep_00653
fever:3215,fever_dep_00746
fever:5745,fever_dep_00146
fever:24675,fever_dep_00833
fever:54701,fever_dep_00570
fever:143749,fever_dep_00603
fever:94168,fever_dep_00732
fever:112545,fever_dep_00711
fever:27417,fever_dep_00923
fever:153534,fever_dep_00544
fever:193547,fever_dep_00827
fever:133295,fever_dep_00711
fever:86222,fever_dep_00978
fever:206988,fever_dep_00057
fever:91868,fever_dep_00691
fever:17583,fever_dep_00521
fever:193539,fever_dep_00827
fever:4445,fever_dep_00738
fever:85702,fever_dep_00700
fever:127973,fever_dep_00758
fever:112701,fever_dep_00620
fever:122288,fever_dep_00618
fever:220248,fever_dep_00767
fever:193550,fever_dep_00827
fever:10262,fever_dep_00854
fever:20703,fever_dep_00965
fever:72090,fever_dep_00705
fever:64660,fever_dep_00890
fever:3967,fever_dep_00952
fever:4134,fever_dep_00700
fever:120077,fever_dep_00642
fever:106966,fever_dep_00550
fever:148779,fever_dep_00700
fever:105928,fever_dep_00610
fever:12820,fever_dep_00665
fever:46612,fever_dep_00520
fever:19413,fever_dep_00568
fever:185766,fever_dep_00988
fever:183478,fever_dep_00852
fever:27595,fever_dep_00616
fever:84431,fever_dep_00734
fever:50502,fever_dep_01020
fever:79172,fever_dep_00941
fever:33130,fever_dep_00717
fever:66539,fever_dep_00184
fever:225722,fever_dep_00672
fever:43078,fever_dep_00661
fever:111060,fever_dep_00678
fever:112087,fever_dep_00680
fever:178254,fever_dep_00959
fever:195147,fever_dep_00565
fever:69354,fever_dep_01030
fever:80676,fever_dep_00614
fever:219674,fever_dep_00516
fever:62816,fever_dep_00755
fever:26852,fever_dep_00593
fever:25933,fever_dep_00091
fever:71458,fever_dep_00217
fever:53016,fever_dep_00700
fever:119250,fever_dep_00957
fever:94055,fever_dep_00015
fever:20497,fever_dep_00523
fever:209107,fever_dep_00552
fever:23753,fever_dep_00848
fever:167163,fever_dep_00531
fever:177529,fever_dep_00817
fever:123614,fever_dep_00616
fever:42258,fever_dep_00689
fever:93173,fever_dep_00602
fever:113103,fever_dep_00716
fever:112950,fever_dep_00941
fever:83351,fever_dep_00648
fever:91976,fever_dep_00916
fever:57150,fever_dep_00562
fever:164497,fever_dep_00933
fever:10324,fever_dep_00753
fever:134944,fever_dep_00746
fever:218099,fever_dep_00732
fever:4592,fever_dep_00987
fever:160052,fever_dep_00847
fever:174875,fever_dep_00217
fever:130955,fever_dep_00563
fever:32145,fever_dep_00587
fever:136376,fever_dep_00998
fever:199682,fever_dep_00892
fever:111893,fever_dep_00962
fever:108756,fever_dep_00642
fever:174615,fever_dep_00821
fever:5080,fever_dep_00587
fever:168636,fever_dep_00010
fever:112757,fever_dep_00899
fever:198538,fever_dep_00573
fever:4595,fever_dep_00862
fever:120422,fever_dep_00671
fever:155476,fever_dep_00558
fever:115143,fever_dep_00349
fever:104922,fever_dep_00563
fever:78055,fever_dep_00655
fever:222888,fever_dep_00372
fever:153543,fever_dep_00557
fever:90980,fever_dep_00660
fever:62149,fever_dep_00966
fever:56051,fever_dep_00764
fever:19327,fever_dep_00591
fever:209352,fever_dep_00706
fever:46218,fever_dep_00787
fever:9152,fever_dep_00519
fever:6210,fever_dep_00932
fever:102020,fever_dep_00534
fever:69883,fever_dep_00752
fever:225739,fever_dep_00672
fever:47792,fever_dep_00732
fever:201606,fever_dep_00947
fever:55860,fever_dep_00932
fever:15621,fever_dep_00973
fever:23679,fever_dep_00460
fever:71672,fever_dep_00910
fever:72498,fever_dep_01011
fever:96262,fever_dep_00664
fever:100145,fever_dep_00946
fever:57585,fever_dep_00609
fever:12852,fever_dep_00824
fever:72585,fever_dep_00944
fever:219686,fever_dep_00516
fever:477,fever_dep_00916
fever:143011,fever_dep_01037
fever:195134,fever_dep_00565
fever:93725,fever_dep_00807
fever:72738,fever_dep_00718
fever:125524,fever_dep_00966
fever:143832,fever_dep_01000
fever:188570,fever_dep_00733
fever:86495,fever_dep_00228
fever:420,fever_dep_00122
fever:138188,fever_dep_00554
fever:69136,fever_dep_00675
fever:205100,fever_dep_00917
fever:183456,fever_dep_00588
fever:125971,fever_dep_00673
fever:68413,fever_dep_00802
fever:23012,fever_dep_00617
fever:74274,fever_dep_00590
fever:135802,fever_dep_00260
fever:41820,fever_dep_01025
fever:135832,fever_dep_00850
fever:26322,fever_dep_01036
fever:42669,fever_dep_00716
fever:69892,fever_dep_00969
fever:86361,fever_dep_00688
fever:73861,fever_dep_01029
fever:36399,fever_dep_00795
fever:174891,fever_dep_00217
fever:25470,fever_dep_00728
fever:135642,fever_dep_00743
fever:69422,fever_dep_00705
fever:9041,fever_dep_00670
fever:69843,fever_dep_00349
fever:149436,fever_dep_00853
fever:117129,fever_dep_00091
fever:143882,fever_dep_00061
fever:89739,fever_dep_00581
fever:205114,fever_dep_00917
fever:117038,fever_dep_00147
fever:129558,fever_dep_00686
fever:45345,fever_dep_01006
fever:178855,fever_dep_00732
fever:183468,fever_dep_00588
fever:178240,fever_dep_00959
fever:13769,fever_dep_00255
fever:97807,fever_dep_00738
fever:54533,fever_dep_00678
fever:164093,fever_dep_00875
fever:115002,fever_dep_00084
fever:20429,fever_dep_00808
fever:149901,fever_dep_00809
fever:208918,fever_dep_00393
fever:109582,fever_dep_00535
fever:79923,fever_dep_00542
fever:141911,fever_dep_00798
fever:31192,fever_dep_00559
fever:72267,fever_dep_00545
fever:145061,fever_dep_00907
fever:97655,fever_dep_00958
fever:208896,fever_dep_00393
fever:12059,fever_dep_00958
fever:4433,fever_dep_00255
fever:163812,fever_dep_00508
fever:192789,fever_dep_00980
fever:227779,fever_dep_00674
fever:105301,fever_dep_00692
fever:185777,fever_dep_00988
fever:48217,fever_dep_00567
fever:200034,fever_dep_00721
fever:169319,fever_dep_00749
fever:128931,fever_dep_00798
fever:204555,fever_dep_00513
fever:108814,fever_dep_00460
fever:66540,fever_dep_00184
fever:11674,fever_dep_00608
fever:83431,fever_dep_00771
fever:177850,fever_dep_00010
fever:211866,fever_dep_00896
fever:188147,fever_dep_00986
fever:153136,fever_dep_00952
fever:223288,fever_dep_00601
fever:74074,fever_dep_00667
fever:224553,fever_dep_00794
fever:85470,fever_dep_00577
fever:225826,fever_dep_00598
fever:127773,fever_dep_00596
fever:122794,fever_dep_00704
fever:19752,fever_dep_00642
fever:216790,fever_dep_00714
fever:17933,fever_dep_00956
fever:29205,fever_dep_00949
fever:194252,fever_dep_00983
fever:77113,fever_dep_00700
fever:25921,fever_dep_00624
fever:139749,fever_dep_00764
fever:68327,fever_dep_01040
fever:184307,fever_dep_00551
fever:168612,fever_dep_00010
fever:204980,fever_dep_00869
fever:139365,fever_dep_00520
fever:59384,fever_dep_00713
fever:13829,fever_dep_00786
fever:194742,fever_dep_00897
fever:178900,fever_dep_00732
fever:191647,fever_dep_01031
fever:123896,fever_dep_00721
fever:108755,fever_dep_00642
fever:20440,fever_dep_00809
fever:72341,fever_dep_00595
fever:61401,fever_dep_00618
fever:128827,fever_dep_00184
fever:121897,fever_dep_01037
fever:6,fever_dep_00681
fever:19161,fever_dep_00594
fever:184287,fever_dep_00551
fever:68632,fever_dep_00882
fever:75210,fever_dep_00665
fever:187556,fever_dep_00737
fever:90356,fever_dep_00519
fever:19160,fever_dep_00594
fever:18794,fever_dep_00758
fever:119389,fever_dep_00604
fever:132619,fever_dep_00574
fever:125227,fever_dep_00634
fever:58234,fever_dep_00726
fever:90777,fever_dep_01010
fever:146416,fever_dep_00590
fever:143277,fever_dep_00036
fever:93062,fever_dep_01029
fever:139145,fever_dep_00517
fever:48242,fever_dep_00524
fever:21566,fever_dep_00718
fever:216783,fever_dep_00714
fever:61720,fever_dep_00752
fever:191653,fever_dep_01031
fever:48385,fever_dep_00349
fever:18004,fever_dep_00855
fever:183481,fever_dep_00852
fever:51584,fever_dep_00260
fever:185784,fever_dep_00988
fever:76433,fever_dep_00656
fever:144509,fever_dep_00948
fever:76213,fever_dep_00529
fever:18159,fever_dep_00643
fever:38486,fever_dep_00678
fever:14731,fever_dep_00891
fever:62831,fever_dep_00187
fever:105693,fever_dep_00586
fever:77126,fever_dep_00122
fever:101619,fever_dep_00768
fever:141925,fever_dep_00677
fever:201454,fever_dep_00990
fever:55101,fever_dep_00349
fever:19576,fever_dep_00910
fever:196158,fever_dep_00881
fever:133599,fever_dep_00837
fever:224139,fever_dep_00625
fever:67340,fever_dep_00826
fever:150258,fever_dep_00542
fever:130683,fever_dep_00642
fever:120126,fever_dep_00597
fever:60979,fever_dep_00585
fever:3475,fever_dep_01029
fever:113008,fever_dep_00946
fever:89573,fever_dep_00653
fever:24372,fever_dep_00810
fever:226851,fever_dep_00760
fever:18051,fever_dep_00802
fever:14101,fever_dep_00901
fever:122657,fever_dep_00578
fever:70159,fever_dep_00521
fever:129921,fever_dep_00517
fever:207328,fever_dep_00839
